parent_code,code,name
02623,02623018,Poblacion Barangay 3
02623,02623019,Poblacion Barangay 4
02623,02623020,Poblacion Barangay 5
02623,02623021,Poblacion Barangay 6
02623,02623022,Polangi
02623,02623023,San Luis
02623,02623024,San Pablo
02623,02623025,San Rafael
02701,02701001,Amganad
02701,02701002,Anaba
02701,02701003,Bangaan
02701,02701004,Batad
02701,02701005,Bocos
02701,02701007,Banao
02701,02701009,Cambulo
02701,02701010,Ducligan
02701,02701011,Gohang
02701,02701013,Kinakin
02701,02701016,Poblacion
02701,02701017,Poitan
02701,02701018,San Fernando
02701,02701021,Balawis
02701,02701022,Ohaj
02701,02701023,Tam-an
02701,02701024,View Point
02701,02701025,Pula
02702,02702001,Abatan
02702,02702004,Bangbang
02702,02702010,Maggok
02702,02702011,Poblacion
02702,02702018,Bokiawan
02702,02702019,Hapao
02702,02702020,Lubo-ong
02702,02702021,Nungulunan
02702,02702022,Ba-ang
02703,02703001,Ambabag
02703,02703004,Baguinge
02703,02703005,Bokiawan
02703,02703008,Dalligan
02703,02703009,Duit
02703,02703011,Hucab
02703,02703012,Julongan
02703,02703013,Lingay
02703,02703014,Mungayang
02703,02703015,Nagacadan
02703,02703017,Pindongan
02703,02703018,Poblacion
02703,02703020,Tuplac
02703,02703021,Bolog
02704,02704001,Abinuan
02704,02704003,Banga
02704,02704005,Boliwong
02704,02704006,Burnay
02704,02704008,Buyabuyan
02704,02704009,Caba
02704,02704010,Cudog
02704,02704011,Dulao
02704,02704013,Jucbong
02704,02704014,Luta
02704,02704016,Montabiong
02704,02704018,Olilicon
02704,02704020,Poblacion South
02704,02704021,Ponghal
02704,02704022,Pullaan
02704,02704023,Tungngod
02704,02704024,Tupaya
02704,02704026,Poblacion East
02704,02704027,Poblacion North
02704,02704028,Poblacion West
02705,02705002,Ambasa
02705,02705004,Hapid
02705,02705005,Lawig
02705,02705006,Lucban
02705,02705007,Mabatobato
02705,02705008,Magulon
02705,02705009,Nayon
02705,02705010,Panopdopan
02705,02705011,Payawan
02705,02705012,Pieza
02705,02705013,Poblacion East
02705,02705014,Pugol
02705,02705015,Salamague
02705,02705016,Bimpal
02705,02705017,Holowon
02705,02705018,Poblacion West
02705,02705019,Sanafe
02705,02705020,Umilag
02706,02706001,Aduyongan
02706,02706002,Alimit
02706,02706003,Ayangan
02706,02706004,Balangbang
02706,02706005,Banao
02706,02706006,Banhal
02706,02706007,Bongan
02706,02706009,Buninan
02706,02706010,Chaya
02706,02706011,Chumang
02706,02706014,Guinihon
02706,02706015,Inwaloy
02706,02706018,Langayan
02706,02706019,Liwo
02706,02706020,Maga
02706,02706021,Magulon
02706,02706022,Mapawoy
02706,02706023,Mayoyao Proper
02706,02706024,Mongol
02706,02706025,Nalbu
02706,02706026,Nattum
02706,02706027,Palaad
02706,02706028,Poblacion
02706,02706030,Talboc
02706,02706033,Tulaed
02706,02706035,Bato-Alatbang
02706,02706036,Epeng
02707,02707001,Bangar
02707,02707002,Busilac
02707,02707003,Calimag
02707,02707004,Calupaan
02707,02707005,Caragasan
02707,02707006,Dolowog
02707,02707007,Kiling
02707,02707008,Namnama
02707,02707009,Namillangan
02707,02707010,Pinto
02707,02707011,Poblacion
02707,02707013,San Jose
02707,02707014,San Juan
02707,02707015,San Marcos
02707,02707016,San Quintin
02707,02707017,Santa Maria
02707,02707018,Santo Domingo
02707,02707019,Little Tadian
02707,02707020,Ngileb
02707,02707021,Laya
02708,02708001,Awayan
02708,02708002,Bunhian
02708,02708003,Butac
02708,02708004,Chalalo
02708,02708005,Damag
02708,02708006,Galonogon
02708,02708007,Halag
02708,02708008,Itab
02708,02708009,Jacmal
02708,02708010,Majlong
02708,02708011,Mongayang
02708,02708012,Posnaan
02708,02708013,Ta-ang
02708,02708014,Talite
02708,02708015,Ubao
02708,02708016,Buwag
02709,02709001,Anao
02709,02709002,Bangtinon
02709,02709003,Bitu
02709,02709004,Cababuyan
02709,02709005,Mompolia
02709,02709006,Namulditan
02709,02709007,O-ong
02709,02709008,Piwong
02709,02709009,Poblacion
02709,02709010,Ubuag
02709,02709011,Umalbong
02709,02709012,Northern Cababuyan
02710,02710001,Ahin
02710,02710002,Ap-apid
02710,02710003,Binablayan
02710,02710004,Danggo
02710,02710005,Eheb
02710,02710006,Gumhang
02710,02710007,Impugong
02710,02710008,Luhong
02710,02710009,Tinoc
02710,02710010,Tukucan
02710,02710011,Tulludan
02710,02710012,Wangwang
02711,02711001,Amduntog
02711,02711002,Antipolo
02711,02711003,Camandag
02711,02711004,Cawayan
02711,02711005,Hallap
02711,02711006,Namal
02711,02711007,Nungawa
02711,02711008,Panubtuban
02711,02711009,Pula
02711,02711010,Liwon
02801,02801001,Adams
02802,02802001,Bani
02802,02802002,Buyon
02802,02802003,Cabaruan
02802,02802004,Cabulalaan
02802,02802005,Cabusligan
02802,02802006,Cadaratan
02802,02802007,Calioet-Libong
02802,02802008,Casilian
02802,02802009,Corocor
02802,02802011,Duripes
02802,02802012,Ganagan
02802,02802013,Libtong
02802,02802014,Macupit
02802,02802015,Nambaran
02802,02802016,Natba
02802,02802017,Paninaan
02802,02802018,Pasiocan
02802,02802019,Pasngal
02802,02802020,Pipias
02802,02802021,Pulangi
02802,02802022,Pungto
02802,02802024,San Agustin I
02802,02802025,San Agustin II
02802,02802027,San Andres I
02802,02802028,San Andres II
02802,02802030,San Gabriel I
02802,02802031,San Gabriel II
02802,02802033,San Pedro I
02802,02802034,San Pedro II
02802,02802036,San Roque I
02802,02802037,San Roque II
02802,02802039,San Simon I
02802,02802040,San Simon II
02802,02802041,San Vicente
02802,02802042,Sangil
02802,02802044,Santa Filomena I
02802,02802045,Santa Filomena II
02802,02802046,Santa Rita
02802,02802047,Santo Cristo I
02802,02802048,Santo Cristo II
02802,02802050,Tambidao
02802,02802051,Teppang
02802,02802052,Tubburan
02803,02803001,Alay-Nangbabaan
02803,02803002,Alogoog
02803,02803003,Ar-arusip
02803,02803004,Aring
02803,02803005,Balbaldez
02803,02803006,Bato
02803,02803007,Camanga
02803,02803008,Canaan
02803,02803009,Caraitan
02803,02803011,Gabut Norte
02803,02803012,Gabut Sur
02803,02803013,Garreta
02803,02803016,Labut
02803,02803017,Lacuben
02803,02803018,Lubigan
02803,02803020,Mabusag Norte
02803,02803021,Mabusag Sur
02803,02803022,Madupayas
02803,02803023,Morong
02803,02803025,Nagrebcan
02803,02803026,Napu
02803,02803027,La Virgen Milagrosa
02803,02803028,Pagsanahan Norte
02803,02803029,Pagsanahan Sur
02803,02803030,Paltit
02803,02803031,Parang
02803,02803032,Pasuc
02803,02803034,Santa Cruz Norte
02803,02803035,Santa Cruz Sur
02803,02803036,Saud
02803,02803037,Turod
02804,02804001,Abaca
02804,02804002,Bacsil
02804,02804003,Banban
02804,02804004,Baruyen
02804,02804005,Dadaor
02804,02804006,Lanao
02804,02804007,Malasin
02804,02804008,Manayon
02804,02804009,Masikil
02804,02804010,Nagbalagan
02804,02804011,Payac
02804,02804012,San Lorenzo
02804,02804014,Taguiporo
02804,02804015,Utol
02805,02805001,Aglipay
02805,02805002,Baay
02805,02805003,Baligat
02805,02805004,Bungon
02805,02805005,Baoa East
02805,02805006,Baoa West
02805,02805007,Barani
02805,02805009,Ben-agan
02805,02805010,Bil-loca
02805,02805011,Biningan
02805,02805012,Callaguip
02805,02805013,Camandingan
02805,02805014,Camguidan
02805,02805015,Cangrunaan
02805,02805016,Capacuan
02805,02805017,Caunayan
02805,02805018,Valdez Pob.
02805,02805019,Colo
02805,02805020,Pimentel
02805,02805021,Dariwdiw
02805,02805022,Acosta Pob.
02805,02805023,Ablan Pob.
02805,02805024,Lacub
02805,02805025,Mabaleng
02805,02805026,Magnuang
02805,02805027,Maipalig
02805,02805028,Nagbacalan
02805,02805029,Naguirangan
02805,02805030,Ricarte Pob.
02805,02805031,Palongpong
02805,02805032,Palpalicong
02805,02805033,Parangopong
02805,02805034,Payao
02805,02805035,Quiling Norte
02805,02805036,Quiling Sur
02805,02805037,Quiom
02805,02805038,Rayuray
02805,02805039,San Julian
02805,02805040,San Mateo
02805,02805041,San Pedro
02805,02805042,Suabit
02805,02805043,Sumader
02805,02805044,Tabug
02806,02806001,Ablan Sarat
02806,02806002,Agaga
02806,02806005,Bayog
02806,02806006,Bobon
02806,02806007,Buduan
02806,02806008,Nagsurot
02806,02806009,Paayas
02806,02806010,Pagali
02806,02806011,Poblacion
02806,02806013,Saoit
02806,02806014,Tanap
02807,02807001,Angset
02807,02807003,Barbaqueso
02807,02807004,Virbira
02808,02808001,Anggapang Norte
02808,02808002,Anggapang Sur
02808,02808003,Bimmanga
02808,02808004,Cabuusan
02808,02808005,Comcomloong
02808,02808006,Gaang
02808,02808007,Lang-ayan-Baramban
02808,02808008,Lioes
02808,02808009,Maglaoi Centro
02808,02808010,Maglaoi Norte
02808,02808011,Maglaoi Sur
02808,02808013,Paguludan-Salindeg
02808,02808014,Pangil
02808,02808015,Pias Norte
02808,02808016,Pias Sur
02808,02808017,Poblacion I
02808,02808018,Poblacion II
02808,02808019,Salugan
02808,02808020,San Simeon
02808,02808021,Santa Cruz
02808,02808022,Tapao-Tigue
02808,02808023,Torre
02808,02808024,Victoria
02809,02809001,Albano
02809,02809002,Bacsil
02809,02809003,Bagut
02809,02809004,Parado
02809,02809005,Baresbes
02809,02809006,Barong
02809,02809007,Bungcag
02809,02809009,Cali
02809,02809010,Capasan
02809,02809011,Dancel
02809,02809012,Foz
02809,02809013,Guerrero
02809,02809014,Lanas
02809,02809015,Lumbad
02809,02809016,Madamba
02809,02809017,Mandaloque
02809,02809018,Medina
02809,02809019,Ver
02809,02809020,San Marcelino
02809,02809021,Puruganan
02809,02809022,Peralta
02809,02809023,Root
02809,02809024,Sagpatan
02809,02809025,Saludares
02809,02809026,San Esteban
02809,02809027,Espiritu
02809,02809028,Sulquiano
02809,02809029,San Francisco
02809,02809030,Suyo
02809,02809031,San Marcos
02809,02809032,Elizabeth
02810,02810001,Cabaritan
02810,02810002,San Isidro
02810,02810003,Kalaw
02810,02810004,Quibel
02811,02811001,Balioeg
02811,02811002,Bangsar
02811,02811003,Barbarangay
02811,02811004,Bomitog
02811,02811005,Bugasi
02811,02811006,Caestebanan
02811,02811008,Caribquib
02811,02811009,Catagtaguen
02811,02811011,Crispina
02811,02811012,Hilario
02811,02811013,Imelda
02811,02811014,Lorenzo
02811,02811015,Macayepyep
02811,02811016,Marcos
02811,02811017,Nagpatayan
02811,02811018,Valdez
02811,02811019,Sinamar
02811,02811020,Tabtabagan
02811,02811021,Valenciano
02811,02811022,Binacag
02812,02812001,"Bgy. No. 42, Apaya"
02812,02812002,"Bgy. No. 36, Araniw"
02812,02812003,"Bgy. No. 56-A, Bacsil North"
02812,02812004,"Bgy. No. 56-B, Bacsil South"
02812,02812005,"Bgy. No. 41, Balacad"
02812,02812006,"Bgy. No. 40, Balatong"
02812,02812007,"Bgy. No. 55-A, Barit-Pandan"
02812,02812008,"Bgy. No. 47, Bengcag"
02812,02812009,"Bgy. No. 50, Buttong"
02812,02812010,"Bgy. No. 60-A, Caaoacan"
02812,02812011,"Bry. No. 48-A, Cabungaan North"
02812,02812012,"Bgy. No. 48-B, Cabungaan South"
02812,02812013,"Bgy. No. 37, Calayab"
02812,02812014,"Bgy. No. 54-B, Camangaan"
02812,02812015,"Bgy. No. 58, Casili"
02812,02812016,"Bgy. No. 61, Cataban"
02812,02812017,"Bgy. No. 43, Cavit"
02812,02812019,"Bgy. No. 49-A, Darayday"
02812,02812020,"Bgy. No. 59-B, Dibua North"
02812,02812021,"Bgy. No. 59-A, Dibua South"
02812,02812022,"Bgy. No. 34-B, Gabu Norte East"
02812,02812023,"Bgy. No. 34-A, Gabu Norte West"
02812,02812024,"Bgy. No. 35, Gabu Sur"
02812,02812026,Bgy. No. 32-C La Paz East
02812,02812027,"Bgy. No. 33-B, La Paz Proper"
02812,02812028,"Bgy. No. 32-B, La Paz West"
02812,02812029,"Bgy. No. 54-A, Lagui-Sail"
02812,02812030,"Bgy. No. 32-A, La Paz East"
02812,02812031,"Bgy. No. 33-A, La Paz Proper"
02812,02812032,"Bgy. No. 52-B, Lataag"
02812,02812033,"Bgy. No. 60-B, Madiladig"
02812,02812034,"Bgy. No. 38-A, Mangato East"
02812,02812035,"Bgy. No. 38-B, Mangato West"
02812,02812036,"Bgy. No. 62-A, Navotas North"
02812,02812037,"Bgy. No. 62-B, Navotas South"
02812,02812038,"Bgy. No. 46, Nalbo"
02812,02812039,"Bgy. No. 51-A, Nangalisan East"
02812,02812040,"Bgy. No. 51-B, Nangalisan West"
02812,02812041,"Bgy. No. 24, Nstra. Sra. De Consolacion"
02812,02812042,"Bgy. No. 7-A, Nstra. Sra. De Natividad"
02812,02812043,"Bgy. No. 7-B, Nstra. Sra. De Natividad"
02812,02812044,"Bgy. No. 27, Nstra. Sra. De Soledad"
02812,02812045,"Bgy. No. 13, Nstra. Sra. De Visitacion"
02812,02812046,"Bgy. No. 3, Nstra. Sra. Del Rosario"
02812,02812047,"Bgy. No. 57, Pila"
02812,02812048,"Bgy. No. 49-B, Raraburan"
02812,02812049,"Bgy. No. 53, Rioeng"
02812,02812050,"Bgy. No. 55-B, Salet-Bulangon"
02812,02812053,"Bgy. No. 6, San Agustin"
02812,02812054,"Bgy. No. 22, San Andres"
02812,02812055,"Bgy. No. 28, San Bernardo"
02812,02812056,"Bgy. No. 17, San Francisco"
02812,02812057,"Bgy. No. 4, San Guillermo"
02812,02812058,"Bgy. No. 15, San Guillermo"
02812,02812059,"Bgy. No. 12, San Isidro"
02812,02812060,"Bgy. No. 16, San Jacinto"
02812,02812061,"Bgy. No. 10, San Jose"
02812,02812062,"Bgy. No. 1, San Lorenzo"
02812,02812063,"Bgy. No. 26, San Marcelino"
02812,02812064,"Bgy. No. 52-A, San Mateo"
02812,02812065,"Bgy. No. 23, San Matias"
02812,02812066,"Bgy. No. 20, San Miguel"
02812,02812067,"Bgy. No. 21, San Pedro"
02812,02812068,"Bgy. No. 5, San Pedro"
02812,02812069,"Bry. No. 18, San Quirino"
02812,02812070,"Bgy. No. 8, San Vicente"
02812,02812071,"Bgy. No. 9, Santa Angela"
02812,02812072,"Bgy. No. 11, Santa Balbina"
02812,02812073,"Bgy. No. 25, Santa Cayetana"
02812,02812074,"Bgy. No. 2, Santa Joaquina"
02812,02812075,"Bgy. No. 19, Santa Marcela"
02812,02812076,"Bgy. No. 30-B, Santa Maria"
02812,02812077,"Bgy. No. 39, Santa Rosa"
02812,02812078,"Bgy. No. 14, Santo Tomas"
02812,02812079,"Bgy. No. 29, Santo Tomas"
02812,02812080,"Bgy. No. 30-A, Suyo"
02812,02812081,"Bgy. No. 31, Talingaan"
02812,02812082,"Bgy. No. 45, Tangid"
02812,02812083,"Bgy. No. 55-C, Vira"
02812,02812084,"Bgy. No. 44, Zamboanga"
02813,02813001,Pacifico
02813,02813003,Imelda
02813,02813004,Elizabeth
02813,02813005,Daquioag
02813,02813006,Escoda
02813,02813007,Ferdinand
02813,02813008,Fortuna
02813,02813009,Lydia
02813,02813010,Mabuti
02813,02813011,Valdez
02813,02813012,Tabucbuc
02813,02813013,Santiago
02813,02813014,Cacafean
02814,02814001,Acnam
02814,02814002,Barangobong
02814,02814003,Barikir
02814,02814004,Bugayong
02814,02814005,Cabittauran
02814,02814006,Caray
02814,02814007,Garnaden
02814,02814008,Naguillan
02814,02814009,Poblacion
02814,02814010,Santo Niño
02814,02814011,Uguis
02815,02815001,Aggasi
02815,02815003,Baduang
02815,02815004,Balaoi
02815,02815005,Burayoc
02815,02815006,Caunayan
02815,02815007,Dampig
02815,02815008,Ligaya
02815,02815010,Pancian
02815,02815011,Pasaleng
02815,02815012,Poblacion 1
02815,02815013,Poblacion 2
02815,02815014,Saguigui
02815,02815015,Saud
02815,02815016,Subec
02815,02815017,Tarrag
02815,02815018,Caparispisan
02816,02816001,Bacsil
02816,02816002,Cabagoan
02816,02816003,Cabangaran
02816,02816004,Callaguip
02816,02816005,Cayubog
02816,02816006,Dolores
02816,02816007,Laoa
02816,02816008,Masintoc
02816,02816009,Monte
02816,02816010,Mumulaan
02816,02816011,Nagbacalan
02816,02816012,Nalasin
02816,02816013,Nanguyudan
02816,02816014,Oaig-Upay-Abulao
02816,02816015,Pambaran
02816,02816016,Pannaratan
02816,02816017,Paratong
02816,02816018,Pasil
02816,02816019,Salbang
02816,02816020,San Agustin
02816,02816021,San Blas
02816,02816022,San Juan
02816,02816025,San Pedro
02816,02816028,San Roque
02816,02816029,Sangladan Pob.
02816,02816030,Santa Rita
02816,02816031,Sideg
02816,02816032,Suba
02816,02816033,Sungadan
02816,02816034,Surgui
02816,02816035,Veronica
02817,02817001,Batuli
02817,02817002,Binsang
02817,02817003,Nalvo
02817,02817004,Caruan
02817,02817005,Carusikis
02817,02817006,Carusipan
02817,02817007,Dadaeman
02817,02817008,Darupidip
02817,02817009,Davila
02817,02817010,Dilanis
02817,02817011,Dilavo
02817,02817012,Estancia
02817,02817014,Naglicuan
02817,02817015,Nagsanga
02817,02817016,Ngabangab
02817,02817017,Pangil
02817,02817018,Poblacion 1
02817,02817019,Poblacion 2
02817,02817020,Poblacion 3
02817,02817021,Poblacion 4
02817,02817022,Pragata
02817,02817023,Puyupuyan
02817,02817024,Sulongan
02817,02817025,Salpad
02817,02817026,San Juan
02817,02817027,Santa Catalina
02817,02817028,Santa Matilde
02817,02817029,Sapat
02817,02817030,Sulbec
02817,02817031,Surong
02817,02817032,Susugaen
02817,02817033,Tabungao
02817,02817034,Tadao
02818,02818001,Ab-abut
02818,02818002,Abucay
02818,02818003,Anao
02818,02818004,Arua-ay
02818,02818005,Bimmanga
02818,02818006,Boyboy
02818,02818007,Cabaroan
02818,02818008,Calambeg
02818,02818009,Callusa
02818,02818010,Dupitac
02818,02818011,Estancia
02818,02818012,Gayamat
02818,02818013,Lagandit
02818,02818014,Libnaoan
02818,02818015,Loing
02818,02818016,Maab-abaca
02818,02818017,Mangitayag
02818,02818018,Maruaya
02818,02818019,San Antonio
02818,02818020,Santa Maria
02818,02818021,Sucsuquen
02818,02818022,Tangaoan
02818,02818023,Tonoton
02819,02819001,Aglipay
02819,02819002,Apatut-Lubong
02819,02819003,Badio
02819,02819004,Barbar
02819,02819005,Buanga
02819,02819006,Bulbulala
02819,02819007,Bungro
02819,02819008,Cabaroan
02819,02819009,Capangdanan
02819,02819010,Dalayap
02819,02819011,Darat
02819,02819012,Gulpeng
02819,02819013,Liliputen
02819,02819014,Lumbaan-Bicbica
02819,02819015,Nagtrigoan
02819,02819016,Pagdilao
02819,02819017,Pugaoan
02819,02819018,Puritac
02819,02819019,Sacritan
02819,02819020,Salanap
02819,02819021,Santo Tomas
02819,02819022,Tartarabang
02819,02819023,Puzol
02819,02819024,Upon
02819,02819025,Valbuena
02820,02820001,San Francisco
02820,02820002,San Ildefonso
02820,02820003,San Agustin
02820,02820004,San Baltazar
02820,02820005,San Bartolome
02820,02820006,San Cayetano
02820,02820007,San Eugenio
02820,02820008,San Fernando
02820,02820009,San Gregorio
02820,02820010,San Guillermo
02820,02820011,San Jose
02820,02820012,San Juan Bautista
02820,02820013,San Lorenzo
02820,02820014,San Lucas
02820,02820015,San Marcos
02820,02820016,San Miguel
02820,02820017,San Pablo
02820,02820018,San Paulo
02820,02820019,San Pedro
02820,02820020,San Rufino
02820,02820021,San Silvestre
02820,02820022,Santa Asuncion
02820,02820023,Santa Cecilia
02820,02820024,Santa Monica
02821,02821001,San Agustin
02821,02821002,San Andres
02821,02821003,San Antonio
02821,02821004,San Bernabe
02821,02821005,San Cristobal
02821,02821006,San Felipe
02821,02821007,San Francisco
02821,02821008,San Isidro
02821,02821009,San Joaquin
02821,02821010,San Jose
02821,02821011,San Juan
02821,02821012,San Leandro
02821,02821014,San Lorenzo
02821,02821015,San Manuel
02821,02821016,San Marcos
02821,02821017,San Nicolas
02821,02821018,San Pedro
02821,02821019,San Roque
02821,02821020,San Vicente
02821,02821021,Santa Barbara
02821,02821022,Santa Magdalena
02821,02821023,Santa Rosa
02821,02821024,Santo Santiago
02821,02821025,Santo Tomas
02822,02822001,Aguitap
02822,02822002,Bagbag
02822,02822003,Bagbago
02822,02822004,Barcelona
02822,02822005,Bubuos
02822,02822006,Capurictan
02822,02822007,Catangraran
02822,02822008,Darasdas
02822,02822009,Juan
02822,02822010,Laureta
02822,02822011,Lipay
02822,02822012,Maananteng
02822,02822013,Manalpac
02822,02822014,Mariquet
02822,02822015,Nagpatpatan
02822,02822016,Nalasin
02822,02822017,Puttao
02822,02822018,San Juan
02822,02822019,San Julian
02822,02822020,Santa Ana
02822,02822021,Santiago
02822,02822022,Talugtog
02823,02823001,Abkir
02823,02823003,Alsem
02823,02823005,Bago
02823,02823010,Bulbulala
02823,02823011,Cabangaran
02823,02823012,Cabayo
02823,02823013,Cabisocolan
02823,02823014,Canaam
02823,02823015,Columbia
02823,02823016,Dagupan
02823,02823017,Pedro F. Alviar
02823,02823019,Dipilat
02823,02823022,Esperanza
02823,02823023,Ester
02823,02823024,Isic Isic
02823,02823027,Lubnac
02823,02823028,Mabanbanag
02823,02823030,Alejo Malasig
02823,02823031,Manarang
02823,02823033,Margaay
02823,02823035,Namoroc
02823,02823038,Malampa
02823,02823039,Parparoroc
02823,02823040,Parut
02823,02823047,Salsalamagui
02823,02823049,San Jose
02823,02823050,San Nicolas
02823,02823051,San Pedro
02823,02823052,San Ramon
02823,02823053,San Roque
02823,02823054,Santa Maria
02823,02823056,Tamdagan
02823,02823058,Visaya
02901,02901001,Alilem Daya
02901,02901002,Amilongan
02901,02901003,Anaao
02901,02901004,Apang
02901,02901005,Apaya
02901,02901006,Batbato
02901,02901010,Daddaay
02901,02901011,Dalawa
02901,02901013,Kiat
02902,02902001,Bagbagotot
02902,02902002,Banbanaal
02902,02902004,Bisangol
02902,02902005,Cadanglaan
02902,02902006,Casilagan Norte
02902,02902007,Casilagan Sur
02902,02902008,Elefante
02902,02902009,Guardia
02902,02902010,Lintic
02902,02902011,Lopez
02902,02902012,Montero
02902,02902013,Naguimba
02902,02902014,Pila
02902,02902015,Poblacion
02903,02903001,Aggay
02903,02903002,An-annam
02903,02903003,Balaleng
02903,02903004,Banaoang
02903,02903005,Bulag
02903,02903006,Buquig
02903,02903007,Cabalanggan
02903,02903008,Cabaroan
02903,02903009,Cabusligan
02903,02903010,Capangdanan
02903,02903011,Guimod
02903,02903012,Lingsat
02903,02903013,Malingeb
02903,02903014,Mira
02903,02903015,Naguiddayan
02903,02903016,Ora
02903,02903017,Paing
02903,02903018,Puspus
02903,02903019,Quimmarayan
02903,02903020,Sagneb
02903,02903021,Sagpat
02903,02903022,San Mariano
02903,02903023,San Isidro
02903,02903024,San Julian
02903,02903026,Sinabaan
02903,02903027,Taguiporo
02903,02903028,Taleb
02903,02903029,Tay-ac
02903,02903030,Barangay 1
02903,02903031,Barangay 2
02903,02903032,Barangay 3
02903,02903033,Barangay 4
02903,02903034,Barangay 5
02903,02903035,Barangay 6
02904,02904001,Ambugat
02904,02904002,Balugang
02904,02904003,Bangbangar
02904,02904005,Bessang
02904,02904006,Cabcaburao
02904,02904007,Cadacad
02904,02904008,Callitong
02904,02904009,Dayanki
02904,02904010,Lesseb
02904,02904011,Lubing
02904,02904012,Lucaban
02904,02904013,Luna
02904,02904014,Macaoayan
02904,02904015,Mambug
02904,02904016,Manaboc
02904,02904017,Mapanit
02904,02904018,Poblacion Sur
02904,02904019,Nagpanaoan
02904,02904020,Dirdirig
02904,02904022,Paduros
02904,02904023,Patac
02904,02904024,Poblacion Norte
02904,02904026,Sabangan Pinggan
02904,02904027,Subadi Norte
02904,02904028,Subadi Sur
02904,02904029,Taliao
02905,02905001,Alinaay
02905,02905002,Aragan
02905,02905003,Arnap
02905,02905004,Baclig
02905,02905005,Bato
02905,02905006,Bonifacio
02905,02905007,Bungro
02905,02905008,Cacadiran
02905,02905009,Caellayan
02905,02905010,Carusipan
02905,02905011,Catucdaan
02905,02905012,Cuancabal
02905,02905013,Cuantacla
02905,02905014,Daclapan
02905,02905015,Dardarat
02905,02905016,Lipit
02905,02905017,Maradodon
02905,02905018,Margaay
02905,02905019,Nagsantaan
02905,02905020,Nagsincaoan
02905,02905021,Namruangan
02905,02905022,Pila
02905,02905023,Pug-os
02905,02905024,Quezon
02905,02905025,Reppaac
02905,02905026,Rizal
02905,02905027,Sabang
02905,02905028,Sagayaden
02905,02905029,Salapasap
02905,02905030,Salomague
02905,02905031,Sisim
02905,02905032,Turod
02905,02905033,Turod-Patac
02906,02906001,Allangigan Primero
02906,02906002,Allangigan Segundo
02906,02906003,Amguid
02906,02906004,Ayudante
02906,02906005,Bagani Camposanto
02906,02906006,Bagani Gabor
02906,02906007,Bagani Tocgo
02906,02906008,Bagani Ubbog
02906,02906009,Bagar
02906,02906010,Balingaoan
02906,02906015,Bugnay
02906,02906016,Calaoaan
02906,02906017,Calongbuyan
02906,02906018,Caterman
02906,02906019,Cubcubbuot
02906,02906020,Darapidap
02906,02906022,Langlangca Primero
02906,02906023,Langlangca Segundo
02906,02906024,Oaig-Daya
02906,02906025,Palacapac
02906,02906026,Paras
02906,02906027,Parioc Primero
02906,02906028,Parioc Segundo
02906,02906029,Patpata Primero
02906,02906030,Patpata Segundo
02906,02906031,Paypayad
02906,02906032,Salvador Primero
02906,02906033,Salvador Segundo
02906,02906034,San Agustin
02906,02906035,San Andres
02906,02906036,San Antonio
02906,02906037,San Isidro
02906,02906038,San Jose
02906,02906039,San Juan
02906,02906040,San Nicolas
02906,02906041,San Pedro
02906,02906042,Santo Tomas
02906,02906043,Tablac
02906,02906044,Talogtog
02906,02906045,Tamurong Primero
02906,02906046,Tamurong Segundo
02906,02906048,Villarica
02907,02907001,Anonang Mayor
02907,02907002,Anonang Menor
02907,02907003,Baggoc
02907,02907004,Callaguip
02907,02907005,Caparacadan
02907,02907006,Fuerte
02907,02907007,Manangat
02907,02907008,Naguilian
02907,02907009,Nansuagao
02907,02907010,Pandan
02907,02907011,Pantay-Quitiquit
02907,02907012,Don Dimas Querubin
02907,02907013,Puro
02907,02907014,Pantay Tamurong
02907,02907015,Villamar
02907,02907016,Don Alejandro Quirolgico
02907,02907017,Don Lorenzo Querubin
02908,02908001,Aluling
02908,02908002,Comillas North
02908,02908003,Comillas South
02908,02908004,Concepcion
02908,02908005,Dinwede East
02908,02908006,Dinwede West
02908,02908007,Libang
02908,02908010,Pilipil
02908,02908013,Remedios
02908,02908014,Rosario
02908,02908015,San Juan
02908,02908016,San Luis
02908,02908017,Malaya
02909,02909001,Abaya
02909,02909002,Baracbac
02909,02909003,Bidbiday
02909,02909004,Bitong
02909,02909005,Borobor
02909,02909006,Calimugtong
02909,02909007,Calongbuyan
02909,02909008,Calumbaya
02909,02909009,Daldagan
02909,02909010,Kilang
02909,02909011,Legaspi
02909,02909012,Mabayag
02909,02909013,Matanubong
02909,02909014,Mckinley
02909,02909015,Nagsingcaoan
02909,02909016,Oaig-Daya
02909,02909017,Pagangpang
02909,02909018,Patac
02909,02909019,Poblacion
02909,02909020,Rubio
02909,02909021,Sabangan-Bato
02909,02909022,Sacaang
02909,02909023,San Vicente
02909,02909024,Sapang
02910,02910001,Alfonso
02910,02910002,Bussot
02910,02910003,Concepcion
02910,02910004,Dapdappig
02910,02910005,Matue-Butarag
02910,02910007,Poblacion Norte
02910,02910008,Poblacion Sur
02911,02911001,Banucal
02911,02911002,Bequi-Walin
02911,02911003,Bugui
02911,02911004,Calungbuyan
02911,02911005,Carcarabasa
02911,02911006,Labut
02911,02911007,Poblacion Norte
02911,02911008,Poblacion Sur
02911,02911009,San Vicente
02911,02911010,Suysuyan
02911,02911011,Tay-ac
02912,02912001,Alangan
02912,02912002,Bacar
